death_prob,vax_effect,viral_age_effect,f_val
0.01227859223259134,0.24959177089301918,0.8941568494781527,0.031470000000000005
0.0243652172238275,0.8135362040840332,0.10766263244592676,0.30361999999999995
0.12332818208911707,0.30887088754488823,0.10023438491297876,0.49259000000000003
0.018072530169442984,0.14466054310607063,0.10963283897047252,0.33466
0.16834178019153043,0.20556011775853833,0.1051094166594159,0.38594000000000006
0.3053015853228395,0.829545016600551,0.89649493408389,0.11650000000000002
0.08305566329434515,0.10922293073440655,0.11650724330639692,0.52094
0.0722569951832849,0.342236821677976,0.1048677838106503,0.54852
0.10923031734143054,0.1044075371471796,0.10848237997597394,0.49634
0.09437247057428005,0.10506539805740722,0.1027936202624849,0.53457
0.08368704903814204,0.47953834935861017,0.10522295383121989,0.5385599999999999
0.0732544191755983,0.11896538503321842,0.10852856551601216,0.53964
0.07369505906555616,0.39034857473150386,0.10297530287244205,0.5535
0.07524397511540126,0.15278578793436967,0.10262140318025699,0.55725
0.08665193916158644,0.2445688416342835,0.10230526557467368,0.5441499999999999
0.08311471127584814,0.3605626228843607,0.10077233642434838,0.55057
0.07242801686248089,0.10312125117731741,0.10569907085363042,0.5434
0.21614762958068284,0.8595738872924631,0.12207147869386771,0.26246
0.07123098412485515,0.32187084561525636,0.10102667677257911,0.55759
0.019631797079130445,0.8921884685638899,0.8301057595847624,0.036699999999999997
0.06458616960303064,0.34434082814067246,0.10083781525849744,0.55252
0.07255609143901609,0.7133828810578775,0.1009870379756718,0.51071
0.07044952024035213,0.1229779082469409,0.10250500219048134,0.55234
0.07200353319355227,0.10616913887392201,0.10072883329287628,0.5539999999999999
0.7932736394760639,0.11201435128329919,0.10062830218408472,0.12175000000000001
0.33989590375603623,0.11127899872605154,0.898730779600286,0.12326000000000001
0.08009983574432825,0.3296235344687698,0.10133828542137238,0.5561500000000001
0.6079931934866427,0.8935380414169737,0.8847327509839762,0.11013000000000002
0.062402628005993034,0.2259754451405014,0.1001468359678631,0.55464
0.06611618363181729,0.24205994256535057,0.10178862143878442,0.55343
0.07964302024735435,0.11007378187501243,0.101387111295126,0.5489999999999999
0.18947977277630867,0.11210762244511124,0.8983293061081018,0.12446000000000002
0.06495874237329705,0.10260341760173058,0.10026775881551071,0.55301
0.7281024740977257,0.881950217112644,0.10102464591920253,0.12016000000000002
0.4071234256637488,0.8628189520525626,0.10268411292518911,0.15828
0.09245318788118044,0.4926933025328797,0.10029813198466515,0.53917
0.4677290624670144,0.8751515693668127,0.8955835380358182,0.1118
0.06293857757714631,0.38975452828394985,0.10198481240281616,0.54872
0.07564575486501864,0.14623617434805428,0.8885827244355674,0.10552000000000002
0.8966574698357188,0.10730976789278782,0.5422861238348499,0.11226000000000003
0.3155460532959811,0.10939756153331928,0.6697854816991933,0.13927
0.07979480257252249,0.29088364148755386,0.1026332309419999,0.55254
0.08240438536537817,0.47390097639037043,0.10152363952589179,0.55098
0.0846022058076811,0.35378363106140265,0.10138287299445709,0.55322
0.28398442621017383,0.8982867720283338,0.10262269491888301,0.19665
0.8935867351588713,0.11244416096511003,0.1053122515112161,0.11656000000000001
0.07636901928752594,0.2370844043762226,0.10197143307584966,0.5575800000000001
0.29083084252282543,0.1010332725810998,0.11087737312853704,0.21329
0.717446544527433,0.8848584790855313,0.8829310744795748,0.11079
0.06487586974312491,0.25554283749940043,0.10063625333923404,0.55216
0.5560583419844052,0.8640901838285071,0.1042521701460209,0.13448999999999997
0.06936349521288852,0.19284277721611498,0.10155306072607201,0.5538599999999999
0.058234868548024836,0.3683555204045904,0.10013999513462393,0.54673
0.21767111706967512,0.8883121129270664,0.8884358887220439,0.11617000000000001
0.06708394259165354,0.3062111161811074,0.10337598879506782,0.54833
0.09297623023422896,0.3956400301176305,0.10263136119272352,0.54155
